target,method,model_label,horizon,mse,rmse,mae,mape,smape,bias,variance,std,r2,prediction_interval_coverage,prediction_interval_width
wind_onshore_ampr,trained,XGBoost,2026-02-15T00:00:00+00:00,1990807.375,1410.959716796875,1127.281494140625,44.01739747925448,60.79274368286133,-516.3512573242188,1724188.75,1313.083740234375,0.6186854839324951,0.4642857142857143,1652.914794921875
wind_onshore_ampr,trained,XGBoost,2026-02-22T00:00:00+00:00,803730.375,896.5101318359375,707.59619140625,29.500088308157057,44.330684661865234,-9.389857292175293,803642.1875,896.4609375,0.908420979976654,0.6428571428571429,1681.7666015625
wind_onshore_ampr,trained,XGBoost,2026-03-01T00:00:00+00:00,627729.125,792.2935791015625,585.5984497070312,85.81388573382937,93.72470092773438,183.15286254882812,594184.125,770.8333740234375,0.5687530040740967,0.7261904761904762,1711.760986328125
wind_onshore_ampr,trained,XGBoost,2026-03-08T00:00:00+00:00,1425243.125,1193.83544921875,774.844482421875,49.42079028173681,83.38924407958984,76.57321166992188,1419379.75,1191.377197265625,0.7897841930389404,0.6666666666666666,1674.2646484375
wind_onshore_ampr,trained,XGBoost,2026-03-15T00:00:00+00:00,3133916.5,1770.287109375,1304.9271240234375,58.87419872299214,111.9567642211914,187.82347106933594,3098639.0,1760.295166015625,0.0,0.40476190476190477,1654.487548828125
wind_onshore_ampr,trained,LightGBM,2026-02-15T00:00:00+00:00,1677760.6203751592,1295.2839921712764,1072.7155318512491,37.20430536405072,57.16492534544594,-395.4574775696636,1521374.003809398,1233.4399068497005,0.678645698106582,0.5892857142857143,2257.092365710231
wind_onshore_ampr,trained,LightGBM,2026-02-22T00:00:00+00:00,1048901.8076439034,1024.1590734079855,793.3297576957184,24.495370691897925,41.94719217182615,-432.660105036735,861707.0411535047,928.2817681897586,0.8804855117200655,0.7023809523809523,2282.364362062078
wind_onshore_ampr,trained,LightGBM,2026-03-01T00:00:00+00:00,490912.1821304847,700.6512557117733,512.6647845096794,77.37969590806671,88.14824480771853,91.59115496956213,482523.24246182636,694.6389295611256,0.6627456414140175,0.8690476190476191,2292.215169552453
wind_onshore_ampr,trained,LightGBM,2026-03-08T00:00:00+00:00,1140364.5718057167,1067.8785379460141,689.2081725343423,48.403285851867174,73.4187047949838,99.854022778617,1130393.745940644,1063.1997676545288,0.8318022575935526,0.8452380952380952,2295.408763614242
wind_onshore_ampr,trained,LightGBM,2026-03-15T00:00:00+00:00,3051666.7243847153,1746.9020362873,1287.1565123977837,58.07244729370852,110.89893924343149,169.2979768441202,3023004.919421203,1738.6790731532956,0.0,0.5595238095238095,2298.540689297774
wind_onshore_ampr,trained,ElasticNet,2026-02-15T00:00:00+00:00,1634855.2334025123,1278.6145757821284,1061.88149390357,33.771612448036656,53.89876976059498,-464.98916945516856,1418640.3056919044,1191.0668770862133,0.6868636944706754,0.8809523809523809,3997.481236926935
wind_onshore_ampr,trained,ElasticNet,2026-02-22T00:00:00+00:00,1879673.2615980261,1371.0117656672485,1136.8202765767903,81.63182910605417,75.8833164921074,-215.0408933235323,1833430.6757966434,1354.0423463823586,0.7858253400306559,0.8809523809523809,4015.018647987458
wind_onshore_ampr,trained,ElasticNet,2026-03-01T00:00:00+00:00,1193460.0257721979,1092.4559605641766,846.2701865939767,190.6575248109019,163.0790769544405,-182.2292717295539,1160252.5182971142,1077.150183724217,0.18009857945870222,0.9047619047619048,3995.342208413683
wind_onshore_ampr,trained,ElasticNet,2026-03-08T00:00:00+00:00,1254969.4410988274,1120.2541859322944,815.0524585951337,91.11631764722387,121.83354133997288,-125.9203069759775,1239113.517389903,1113.1547589575778,0.8148986455729126,0.9523809523809523,4021.1934491840298
wind_onshore_ampr,trained,ElasticNet,2026-03-15T00:00:00+00:00,2223958.073314478,1491.2940935021763,1075.707291494184,48.532524512021816,98.86040536229793,78.40373472463705,2217810.927695707,1489.2316568270053,0.0,0.8571428571428571,4032.8908743568386
wind_onshore_ampr,trained,"ensemble[XGBoost](XGBoost,ElasticNet)",2026-02-15T00:00:00+00:00,1626014.5,1275.1527099609375,988.5186157226562,49.69595626076349,55.42742156982422,-502.54632568359375,1373461.5,1171.94775390625,0.6885570287704468,0.26785714285714285,707.1455688476562
wind_onshore_ampr,trained,"ensemble[XGBoost](XGBoost,ElasticNet)",2026-02-22T00:00:00+00:00,1322425.0,1149.9674072265625,933.3426513671875,45.66725805531453,55.59193420410156,-14.992140769958496,1322200.125,1149.86962890625,0.849319577217102,0.2261904761904762,711.320068359375
wind_onshore_ampr,trained,"ensemble[XGBoost](XGBoost,ElasticNet)",2026-03-01T00:00:00+00:00,788790.5,888.1387939453125,661.3497924804688,93.11425105471106,106.42278289794922,264.09527587890625,719044.125,847.9647216796875,0.45810467004776,0.3630952380952381,713.0806274414062
wind_onshore_ampr,trained,"ensemble[XGBoost](XGBoost,ElasticNet)",2026-03-08T00:00:00+00:00,1614873.875,1270.77685546875,873.384765625,66.9871687552092,101.48049926757812,36.355125427246094,1613552.0,1270.2567138671875,0.7618146538734436,0.31547619047619047,668.7691650390625
wind_onshore_ampr,trained,"ensemble[XGBoost](XGBoost,ElasticNet)",2026-03-15T00:00:00+00:00,3315873.5,1820.9539794921875,1337.724853515625,60.35393509505569,116.46319580078125,205.9893035888672,3273442.25,1809.265625,0.0,0.20833333333333334,715.0419311523438
wind_onshore_ampr,trained,"ensemble[LightGBM](LightGBM,ElasticNet)",2026-02-15T00:00:00+00:00,1843273.1718583168,1357.6719676926075,1119.817588148177,48.01286576386018,59.6389489228167,-465.51490662233994,1626569.0435707108,1275.3701594324334,0.6469438153763896,0.43452380952380953,1663.5701502436582
wind_onshore_ampr,trained,"ensemble[LightGBM](LightGBM,ElasticNet)",2026-02-22T00:00:00+00:00,957783.1534267688,978.663963486328,799.982476510672,38.41194825916909,50.358003370058334,-36.71401553731262,956435.2344898948,977.9750684398324,0.8908677984624049,0.6011904761904762,1757.7519797042582
wind_onshore_ampr,trained,"ensemble[LightGBM](LightGBM,ElasticNet)",2026-03-01T00:00:00+00:00,603177.3162174722,776.6449099926376,561.5793827919281,72.38491982186068,91.15870744455353,129.9368917825194,586293.7203713701,765.6981914379647,0.5856200226857118,0.7976190476190477,1784.0047999554226
wind_onshore_ampr,trained,"ensemble[LightGBM](LightGBM,ElasticNet)",2026-03-08T00:00:00+00:00,1468033.6244465827,1211.6243743201037,827.4164961235692,62.62905374621265,91.54720465366475,36.722820785300684,1466685.0588801533,1211.0677350504195,0.7834728055277245,0.6488095238095238,1778.8308603090807
wind_onshore_ampr,trained,"ensemble[LightGBM](LightGBM,ElasticNet)",2026-03-15T00:00:00+00:00,3242916.0647397432,1800.8098358071413,1334.0034327216486,60.18603277082526,116.38374559647589,158.9588538376635,3217648.147526359,1793.7804067182692,0.0,0.44047619047619047,1839.323369888342
wind_onshore_ampr,forecast,XGBoost,2026-05-20T00:00:00+00:00,314521.4375,560.8220825195312,431.612060546875,104.54846725554772,112.02157592773438,352.15020751953125,190511.671875,436.4764404296875,0.7786228656768799,0.8571428571428571,1654.487548828125
wind_onshore_ampr,forecast,XGBoost,2026-05-27T00:00:00+00:00,1001874.875,1000.93701171875,744.37109375,104.92631901904194,128.29544067382812,-2.4717726707458496,1001868.75,1000.9339599609375,0.22572189569473267,0.6726190476190477,1654.487548828125
wind_onshore_ampr,forecast,XGBoost,2026-06-03T00:00:00+00:00,1325985.625,1151.5145263671875,846.4005737304688,77.95596216435072,74.9762954711914,187.6267547607422,1290781.75,1136.125732421875,0.6643439531326294,0.625,1654.4876708984375
wind_onshore_ampr,forecast,XGBoost,2026-06-10T00:00:00+00:00,1176457.75,1084.6463623046875,873.8950805664062,36.18770224672524,70.79164123535156,-64.75553131103516,1172264.5,1082.711669921875,0.5857440829277039,0.5773809523809523,1654.4876708984375
wind_onshore_ampr,forecast,XGBoost,2026-06-17T00:00:00+00:00,918002.5625,958.12451171875,684.7800903320312,127.45237347965754,131.48431396484375,267.4231872558594,846487.4375,920.0475463867188,0.0523563027381897,0.7261904761904762,1654.487548828125
wind_onshore_ampr,forecast,LightGBM,2026-05-20T00:00:00+00:00,270361.828517902,519.9632953564145,385.58771090049265,108.338411225098,112.80071006183418,213.43040622306904,224809.29021735775,474.14058064814253,0.8097047712575669,0.9523809523809523,2298.540689297774
wind_onshore_ampr,forecast,LightGBM,2026-05-27T00:00:00+00:00,784957.1570100434,885.9780793056019,652.8713656244106,83.4457927231622,116.45595372423013,-87.4424988198476,777310.9664101845,881.65240679657,0.3933622630075133,0.8452380952380952,2298.540689297774
wind_onshore_ampr,forecast,LightGBM,2026-06-03T00:00:00+00:00,977738.5378171547,988.8066230649725,756.4058058299789,57.864210807709945,68.97522857716328,-1.119462632862516,977737.2846205682,988.8059893733291,0.7524982106618321,0.7738095238095238,2298.540689297774
wind_onshore_ampr,forecast,LightGBM,2026-06-10T00:00:00+00:00,1348674.1283077132,1161.3242993702117,942.4760575843551,38.97889495375282,81.35065361605047,-370.37728343881855,1211494.7962201948,1100.6792431131764,0.5251029866876235,0.6904761904761905,2298.540689297774
wind_onshore_ampr,forecast,LightGBM,2026-06-17T00:00:00+00:00,779129.1321536269,882.6829171076253,586.3713984490288,88.69887384358195,112.18507249116429,60.55337015355144,775462.4215166738,880.6034416902274,0.19571377672996182,0.8392857142857143,2298.540689297774
wind_onshore_ampr,forecast,ElasticNet,2026-05-20T00:00:00+00:00,2342878.8018494737,1530.6465306691398,1146.1237091605738,431.2418795339144,216.9340432584597,574.2575044335512,2013107.120451224,1418.8400616176666,-0.6490443934256127,0.8690476190476191,4082.385227141617
wind_onshore_ampr,forecast,ElasticNet,2026-05-27T00:00:00+00:00,2998644.6924484572,1731.6595197810848,1234.597545610561,200.10468933994255,162.3172180685905,609.2256748587944,2627488.769541304,1620.953043595435,-1.3174398934083338,0.8035714285714286,4128.88843132761
wind_onshore_ampr,forecast,ElasticNet,2026-06-03T00:00:00+00:00,2013266.8809886645,1418.8963601999494,906.8807768481971,82.56525202946825,81.91692028504612,323.9029643504571,1908353.750673651,1381.431775613132,0.4903676840104766,0.8988095238095238,4043.550864635034
